Date,Close (BNB),Close (BTC),Close (USDT),Close (ETH)
05-09-20,19.478767,10169.56738,1.000151,335.260071
06-09-20,23.190662,10280.35156,1.002838,353.362274
07-09-20,22.393307,10369.56348,1.000537,352.673492
08-09-20,23.190248,10131.5166,1.001025,337.602112
09-09-20,24.530291,10242.34766,1.002102,351.110016
10-09-20,24.559889,10363.13867,1.001457,368.101898
11-09-20,25.451414,10400.91504,1.001517,374.695587
12-09-20,28.529848,10442.1709,1.001307,387.183105
13-09-20,31.05863,10323.75586,0.999213,365.570007
14-09-20,31.178642,10680.83789,1.001289,377.26886
15-09-20,27.202391,10796.95117,1.002487,364.839203
16-09-20,27.964594,10974.90527,1.003444,365.812286
17-09-20,26.99313,10948.99023,1.001878,389.019226
18-09-20,27.399481,10944.58594,0.999502,384.364532
19-09-20,27.251112,11094.34668,1.002017,385.544373
20-09-20,26.392134,10938.27148,1.002654,371.052826
21-09-20,23.267879,10462.25977,1.003263,341.786072
22-09-20,24.10074,10538.45996,1.001444,344.503174
23-09-20,22.856977,10246.18652,1.000923,321.116302
24-09-20,24.613825,10760.06641,1.001268,349.355591
25-09-20,24.663387,10692.7168,1.001468,352.183258
26-09-20,26.221182,10750.72363,1.001832,355.488098
27-09-20,26.199217,10775.26953,1.001486,357.438507
28-09-20,26.979607,10709.65234,1.001121,355.159424
29-09-20,28.842979,10844.64063,1.000854,359.757385
30-09-20,29.290876,10784.49121,1.001364,359.937866
01-10-20,27.431973,10619.45215,1.000699,353.205902
02-10-20,27.285681,10575.97461,1.001049,346.238922
03-10-20,28.202311,10549.3291,1.001108,346.522095
04-10-20,28.943853,10669.58301,1.001359,352.57901
05-10-20,28.659103,10793.33984,1.000866,353.956787
06-10-20,27.714527,10604.40625,1.000448,340.815857
07-10-20,27.704836,10668.96875,1.000707,341.808655
08-10-20,27.705311,10915.68555,1.001252,350.766144
09-10-20,28.44503,11064.45801,1.00118,365.590485
10-10-20,28.312487,11296.36133,1.000884,370.96759
11-10-20,28.55558,11384.18164,1.000734,375.142059
12-10-20,30.714682,11555.36328,1.001302,387.731262
13-10-20,30.706745,11425.89941,1.001111,381.190765
14-10-20,30.912119,11429.50684,1.001007,379.484039
15-10-20,31.295864,11495.34961,1.000796,377.441833
16-10-20,29.9949,11322.12305,1.001047,366.229004
17-10-20,30.248236,11358.10156,1.000697,368.855927
18-10-20,30.659523,11483.35938,1.000784,378.213684
19-10-20,29.925068,11742.03711,1.000853,379.935608
20-10-20,28.803444,11916.33496,1.000985,369.136902
21-10-20,29.772354,12823.68945,1.001834,392.189972
22-10-20,30.658192,12965.8916,1.001091,413.77298
23-10-20,30.633961,12931.53906,1.000657,409.766693
24-10-20,30.588821,13108.0625,1.000909,412.457611
25-10-20,30.10754,13031.17383,1.000721,406.217773
26-10-20,31.15456,13075.24805,1.000958,393.888306
27-10-20,31.638721,13654.21875,1.000223,403.99704
28-10-20,30.363506,13271.28516,1.00034,388.650757
29-10-20,29.842478,13437.88281,1.000349,386.730103
30-10-20,28.508411,13546.52246,1.000904,382.819977
31-10-20,28.431215,13780.99512,1.0002,386.590332
01-11-20,28.461565,13737.10938,1.000379,396.358185
02-11-20,27.88393,13550.48926,1.000523,383.156738
03-11-20,26.85705,13950.30078,1.000552,387.602173
04-11-20,26.931515,14133.70703,1.001079,402.141998
05-11-20,27.675859,15579.84863,1.00042,414.067352
06-11-20,29.018,15565.88086,1.000296,454.719299
07-11-20,27.738094,14833.75391,1.001576,435.713135
08-11-20,28.305117,15479.56738,1.000846,453.554779
09-11-20,28.018021,15332.31543,1.000653,444.163055
10-11-20,28.193342,15290.90234,1.001127,449.679626
11-11-20,27.956179,15701.33984,1.000985,462.960541
12-11-20,27.614807,16276.34375,1.000509,461.00528
13-11-20,28.182173,16317.80859,1.000345,474.626434
14-11-20,27.936201,16068.13867,1.000288,460.149841
15-11-20,27.621031,15955.58789,1.000647,447.559082
16-11-20,28.06411,16716.11133,1.000412,459.940308
17-11-20,28.530581,17645.40625,1.00084,480.360077
18-11-20,28.076162,17804.00586,1.000399,479.48407
19-11-20,28.094105,17817.08984,1.000781,471.630432
20-11-20,28.891996,18621.31445,1.000427,509.744568
21-11-20,30.391291,18642.23242,0.998874,549.486633
22-11-20,29.925072,18370.00195,0.999203,558.068115
23-11-20,30.965368,18364.12109,1.000092,608.454041
24-11-20,33.80315,19107.46484,0.999808,603.897766
25-11-20,31.34296,18732.12109,1.000053,570.686646
26-11-20,28.204916,17150.62305,1.002035,518.801147
27-11-20,28.475187,17108.40234,1.0012,517.493713
28-11-20,29.143911,17717.41406,1.001001,538.229797
29-11-20,30.117603,18177.48438,1.00089,575.758057
30-11-20,31.392786,19625.83594,1.000377,614.842529
01-12-20,30.108303,18802.99805,1.001323,587.324158
02-12-20,30.297361,19201.0918,1.000671,598.352356
03-12-20,30.70443,19445.39844,1.00084,616.70874
04-12-20,29.072208,18699.76563,1.000237,569.354187
05-12-20,29.729488,19154.23047,1.000545,596.595459
06-12-20,29.540804,19345.12109,1.001203,601.908997
07-12-20,29.378136,19191.63086,1.000571,591.843384
08-12-20,27.636307,18321.14453,0.999706,554.827759
09-12-20,28.129305,18553.91602,1.000384,573.479126
10-12-20,27.69619,18264.99219,1.000253,559.678528
11-12-20,27.361004,18058.9043,1.000458,545.797363
12-12-20,28.164452,18803.65625,1.000464,568.567322
13-12-20,29.101692,19142.38281,0.999952,589.663208
14-12-20,30.029577,19246.64453,0.999932,586.011169
15-12-20,29.547283,19417.07617,1.000917,589.355591
16-12-20,30.490194,21310.59766,0.999979,636.181824
17-12-20,30.184134,22805.16211,0.999838,642.868958
18-12-20,30.93836,23137.96094,1.000868,654.811951
19-12-20,33.296356,23869.83203,1.000499,659.297913
20-12-20,34.160297,23477.29492,0.999643,638.290833
21-12-20,32.269527,22803.08203,0.999827,609.817871
22-12-20,33.482948,23783.0293,0.999641,634.854187
23-12-20,31.097898,23241.3457,0.999426,583.7146
24-12-20,32.500591,23735.94922,0.999931,611.607178
25-12-20,33.164974,24664.79102,1.000168,626.410706
26-12-20,33.477139,26437.03711,0.998481,635.835815
27-12-20,33.511848,26272.29492,0.998854,682.642334
28-12-20,35.844559,27084.80859,0.998603,730.397339
29-12-20,38.952831,27362.4375,0.99859,731.520142
30-12-20,38.136299,28840.95313,1.000275,751.618958
31-12-20,37.376034,29001.7207,1.000598,737.803406
01-01-21,37.90501,29374.15234,1.001916,730.367554
02-01-21,38.241592,32127.26758,1.0006,774.534973
03-01-21,41.148979,32782.02344,1.000514,975.50769
04-01-21,40.926353,31971.91406,1.000128,1040.233032
05-01-21,41.7346,33992.42969,1.002202,1100.006104
06-01-21,42.165955,36824.36328,1.001528,1207.112183
07-01-21,43.44949,39371.04297,1.0004,1225.678101
08-01-21,42.395317,40797.60938,1.000045,1224.197144
09-01-21,43.932854,40254.54688,1.002947,1281.077271
10-01-21,42.448475,38356.44141,1.000223,1262.246704
11-01-21,38.371361,35566.65625,1.000587,1090.145386
12-01-21,38.11161,33922.96094,1.000414,1043.43457
13-01-21,40.135933,37316.35938,1.000017,1130.73938
14-01-21,41.793682,39187.32813,0.998964,1218.453003
15-01-21,40.91898,36825.36719,0.999845,1171.834595
16-01-21,43.171825,36178.14063,1.000195,1233.537598
17-01-21,45.684612,35791.27734,1.000414,1230.172241
18-01-21,45.353172,36630.07422,1.000804,1257.279541
19-01-21,42.785534,36069.80469,1.000436,1377.295898
20-01-21,42.606899,35547.75,1.000686,1382.274048
21-01-21,38.64584,30825.69922,0.999696,1121.570923
22-01-21,40.857571,33005.76172,1.00135,1236.512207
23-01-21,40.815479,32067.64258,1.000555,1230.990601
24-01-21,41.881607,32289.37891,1.001417,1391.609375
25-01-21,41.623703,32366.39258,0.999971,1324.414795
26-01-21,41.694736,32569.84961,1.001081,1357.058105
27-01-21,40.994877,30432.54688,1.001764,1253.187134
28-01-21,42.529106,33466.09766,1.001543,1332.492188
29-01-21,42.852348,34316.38672,1.000486,1382.522827
30-01-21,44.772278,34269.52344,1.001243,1376.115479
31-01-21,44.275993,33114.35938,1.000808,1314.986206
01-02-21,51.607697,33537.17578,1.000645,1369.040527
02-02-21,51.056404,35510.28906,1.001427,1515.193726
03-02-21,52.242638,37472.08984,1.001013,1660.909546
04-02-21,55.925125,36926.06641,1.000804,1594.762695
05-02-21,67.845566,38144.30859,1.000131,1718.650879
06-02-21,72.733597,39266.01172,1.001129,1677.846802
07-02-21,68.590523,38903.44141,1.001211,1614.227783
08-02-21,79.831543,46196.46484,1.001044,1746.616821
09-02-21,107.899277,46481.10547,1.001232,1768.035034
10-02-21,129.737152,44918.18359,1.000722,1744.243408
11-02-21,124.434258,47909.33203,1.000367,1783.797974
12-02-21,136.948395,47504.85156,1.001692,1843.532593
13-02-21,133.452682,47105.51563,1.000828,1814.109863
14-02-21,136.426514,48717.28906,1.000746,1805.084106
15-02-21,129.567886,47945.05859,1.00025,1779.791016
16-02-21,130.056656,49199.87109,1.000403,1781.067505
17-02-21,164.670105,52149.00781,1.00037,1848.458252
18-02-21,195.932632,51679.79688,1.000019,1937.449219
19-02-21,332.616028,55888.13281,1.000201,1960.164795
20-02-21,255.953735,56099.51953,1.000068,1919.534058
21-02-21,293.923584,57539.94531,1.000332,1935.601074
22-02-21,267.509796,54207.32031,1.000111,1781.99292
23-02-21,230.994247,48824.42578,1.000032,1570.203979
24-02-21,254.359131,49705.33203,1.000757,1626.575684
25-02-21,233.885956,47093.85156,1.000149,1475.703735
26-02-21,221.680435,46339.76172,0.999994,1446.033691
27-02-21,225.249435,46188.45313,1.001178,1459.973145
28-02-21,209.574402,45137.76953,1.002115,1416.04895
01-03-21,254.629929,49631.24219,1.000409,1564.707642
02-03-21,239.522537,48378.98828,1.001022,1492.608765
03-03-21,241.09137,50538.24219,1.000417,1575.853149
04-03-21,229.945068,48561.16797,1.000074,1541.914307
05-03-21,226.372559,48927.30469,1.000819,1533.275024
06-03-21,226.666855,48912.38281,1.00019,1654.741577
07-03-21,240.179214,51206.69141,1.000318,1723.153809
08-03-21,240.318665,52246.52344,1.000432,1834.727905
09-03-21,293.463226,54824.11719,1.000668,1868.048828
10-03-21,279.358032,56008.55078,1.000526,1799.16626
11-03-21,289.790802,57805.12109,1.000583,1826.194946
12-03-21,263.685822,57332.08984,1.000343,1772.102417
13-03-21,276.104706,61243.08594,0.999845,1924.685425
14-03-21,264.636749,59302.31641,0.999791,1854.564331
15-03-21,254.660828,55907.19922,1.000374,1791.702271
16-03-21,258.100677,56804.90234,1.000058,1806.971802
17-03-21,269.854858,58870.89453,0.999083,1823.449341
18-03-21,261.704803,57858.92188,1.000925,1782.855103
19-03-21,264.057434,58346.65234,1.002632,1817.624146
20-03-21,264.741669,58313.64453,1.00223,1812.634644
21-03-21,264.886169,57523.42188,1.00128,1788.217041
22-03-21,255.900192,54529.14453,1.001811,1691.333984
23-03-21,255.689667,54738.94531,1.001195,1678.650146
24-03-21,249.851379,52774.26563,1.001301,1593.413452
25-03-21,234.885437,51704.16016,1.001016,1595.359253
26-03-21,255.104568,55137.3125,1.001222,1702.842041
27-03-21,269.102325,55973.51172,1.000601,1716.494629
28-03-21,269.191284,55950.74609,1.000607,1691.355957
29-03-21,275.21463,57750.19922,0.999759,1819.684937
30-03-21,311.426483,58917.69141,1.000896,1846.033691
31-03-21,302.063446,58918.83203,1.00002,1918.362061
01-04-21,335.212891,59095.80859,1.000464,1977.276855
02-04-21,339.007721,59384.3125,1.000576,2143.225586
03-04-21,323.133514,57603.89063,1.003085,2028.422485
04-04-21,351.62439,58758.55469,1.003402,2093.122803
05-04-21,367.772491,59057.87891,1.000254,2107.887207
06-04-21,403.590759,58192.35938,1.00168,2118.378906
07-04-21,374.658813,56048.9375,1.001855,1971.077271
08-04-21,418.038391,58323.95313,1.000167,2088.57373
09-04-21,453.178467,58245.00391,1.001098,2072.108887
10-04-21,472.560333,59793.23438,1.000469,2135.942139
11-04-21,525.385559,60204.96484,1.002177,2157.656982
12-04-21,598.722656,59893.45313,0.999937,2139.353271
13-04-21,549.586548,63503.45703,0.999275,2299.187744
14-04-21,549.591858,63109.69531,1.00159,2435.10498
15-04-21,542.63208,63314.01172,1.000877,2519.116211
16-04-21,510.220184,61572.78906,1.002345,2431.946533
17-04-21,520.416748,60683.82031,1.01153,2344.89502
18-04-21,481.034241,56216.18359,1.000104,2237.136963
19-04-21,505.092926,55724.26563,0.999865,2166.188721
20-04-21,587.029114,56473.03125,0.999938,2330.210938
21-04-21,546.02356,53906.08984,0.999932,2364.751709
22-04-21,506.013,51762.27344,1.00009,2403.535156
23-04-21,526.565247,51093.65234,1.000162,2363.586182
24-04-21,496.41507,50050.86719,0.999909,2211.625732
25-04-21,505.077057,49004.25391,0.999934,2316.05957
26-04-21,534.577698,54021.75391,1.000042,2534.481689
27-04-21,568.47052,55033.11719,1.000062,2662.865234
28-04-21,562.632568,54824.70313,1.000052,2746.380127
29-04-21,599.706543,53555.10938,0.999966,2756.876953
30-04-21,624.080566,57750.17578,1.000009,2773.207031
01-05-21,619.347229,57828.05078,1.000111,2945.892822
02-05-21,622.101013,56631.07813,1.000132,2952.056152
03-05-21,675.684082,57200.29297,1.000165,3431.086182
04-05-21,611.200317,53333.53906,0.999951,3253.629395
05-05-21,651.66272,57424.00781,0.999875,3522.783203
06-05-21,633.280396,56396.51563,1.000169,3490.880371
07-05-21,624.563293,57356.40234,1.000166,3484.729004
08-05-21,646.10083,58803.77734,1.000078,3902.647705
09-05-21,662.228577,58232.31641,1.000058,3928.844727
10-05-21,631.35199,55859.79688,1.000137,3952.293945
11-05-21,672.333923,56704.57422,0.999967,4168.701172
12-05-21,588.185181,49150.53516,0.999993,3785.848633
13-05-21,571.434509,49716.19141,0.999868,3715.148438
14-05-21,603.128296,49880.53516,0.999965,4079.057373
15-05-21,563.041687,46760.1875,0.999823,3638.12207
16-05-21,562.829834,46456.05859,0.999975,3587.506104
17-05-21,511.964386,43537.51172,0.999802,3282.397705
18-05-21,508.022308,42909.40234,1.00068,3380.070068
19-05-21,339.025482,37002.44141,1.001616,2460.679199
20-05-21,393.612762,40782.73828,1.001852,2784.294189
21-05-21,326.296326,37304.69141,1.001888,2430.621338
22-05-21,299.504089,37536.63281,1.001555,2295.705566
23-05-21,262.945679,34770.58203,1.001674,2109.579834
24-05-21,345.309631,38705.98047,1.001472,2643.591064
25-05-21,344.113983,38402.22266,1.001149,2706.628906
26-05-21,379.854309,39294.19922,1.001766,2888.69873
27-05-21,367.655792,38436.96875,1.000991,2736.488525
28-05-21,329.879913,35697.60547,1.000481,2419.90625
29-05-21,305.052155,34616.06641,1.000392,2279.51416
30-05-21,325.784027,35678.12891,1.000063,2390.30542
31-05-21,354.329346,37332.85547,1.000533,2714.945313
01-06-21,362.794647,36684.92578,1.000109,2633.518311
02-06-21,401.262329,37575.17969,1.00055,2706.125
03-06-21,427.807922,39208.76563,1.000571,2855.126465
04-06-21,391.395325,36894.40625,1.001038,2688.195068
05-06-21,390.431854,35551.95703,1.000313,2630.576904
06-06-21,393.820221,35862.37891,1.00084,2715.092773
07-06-21,357.310211,33560.70703,1.000789,2590.263184
08-06-21,354.001373,33472.63281,1.00119,2517.438721
09-06-21,375.73468,37345.12109,1.000572,2608.26709
10-06-21,352.183197,36702.59766,1.000738,2471.518555
11-06-21,345.933685,37334.39844,1.000511,2353.768799
12-06-21,343.741028,35552.51563,1.00114,2372.484375
13-06-21,366.648956,39097.85938,0.999733,2508.391602
14-06-21,368.792755,40218.47656,1.000626,2537.891113
15-06-21,373.566162,40406.26953,1.000377,2610.936768
16-06-21,347.033447,38347.0625,1.000023,2367.663574
17-06-21,352.738525,38053.50391,1.000745,2372.001953
18-06-21,336.809692,35787.24609,1.001749,2231.733154
19-06-21,335.71283,35615.87109,1.001451,2178.499023
20-06-21,340.0672,35698.29688,1.000875,2246.364502
21-06-21,270.984436,31676.69336,1.000089,1888.44751
22-06-21,261.818085,32505.66016,1.001002,1874.950073
23-06-21,294.490295,33723.02734,1.000746,1989.736328
24-06-21,308.397034,34662.4375,1.000149,1988.456299
25-06-21,281.620911,31637.7793,0.999845,1813.217285
26-06-21,279.438049,32186.27734,1.001214,1829.239258
27-06-21,290.567017,34649.64453,1.000642,1978.894653
28-06-21,289.534119,34434.33594,0.999928,2079.657471
29-06-21,300.211548,35867.77734,1.000024,2160.768311
30-06-21,303.295868,35040.83594,1.000216,2274.547607
01-07-21,288.218414,33572.11719,1.000226,2113.605469
02-07-21,287.423096,33897.04688,1.000033,2150.040283
03-07-21,298.237122,34668.54688,0.999956,2226.114258
04-07-21,307.732086,35287.78125,0.999501,2321.724121
05-07-21,302.377991,33746.00391,1.000667,2198.58252
06-07-21,320.934814,34235.19531,1.00009,2324.679443
07-07-21,327.522461,33855.32813,1.000708,2315.161865
08-07-21,310.427124,32877.37109,0.9999,2120.026367
09-07-21,316.484528,33798.01172,0.999639,2146.692383
10-07-21,316.140137,33520.51953,0.99998,2111.403564
11-07-21,322.031647,34240.1875,1.000225,2139.664795
12-07-21,316.328186,33155.84766,1.000271,2036.721069
13-07-21,308.811157,32702.02539,0.9999,1940.083984
14-07-21,309.406372,32822.34766,1.000135,1994.331299
15-07-21,315.244019,31780.73047,0.999947,1911.175659
16-07-21,302.985596,31421.53906,1.000373,1880.382935
17-07-21,300.497925,31533.06836,1.000552,1898.825195
18-07-21,302.480499,31796.81055,1.000621,1895.552124
19-07-21,280.018616,30817.83203,1.000093,1817.296631
20-07-21,264.782379,29807.34766,1.000297,1787.510742
21-07-21,292.531372,32110.69336,1.000266,1990.970825
22-07-21,293.641144,32313.10547,1.000217,2025.202759
23-07-21,299.28299,33581.55078,1.000326,2124.776611
24-07-21,302.071869,34292.44531,1.000698,2189.21875
25-07-21,302.436157,35350.1875,1.000163,2191.373779
26-07-21,304.478241,37337.53516,1.000254,2233.366699
27-07-21,313.6026,39406.94141,1.000132,2298.333496
28-07-21,313.42865,39995.90625,1.000117,2296.54541
29-07-21,316.749451,40008.42188,1.000278,2380.956787
30-07-21,322.909363,42235.54688,1.000283,2466.961426
31-07-21,333.549591,41626.19531,1.000272,2536.209961
01-08-21,333.484009,39974.89453,1.000341,2561.852051
02-08-21,331.103119,39201.94531,1.00054,2610.15332
03-08-21,322.747742,38152.98047,1.000304,2502.349609
04-08-21,334.918793,39747.50391,1.000094,2724.619873
05-08-21,337.873871,40869.55469,1.000097,2827.328857
06-08-21,342.136993,42816.5,1.000382,2890.94165
07-08-21,355.741364,44555.80078,1.000386,3157.23877
08-08-21,342.064758,43798.11719,1.000249,3013.732666
09-08-21,354.966827,46365.40234,1.000153,3167.856201
10-08-21,371.954376,45585.03125,1.000315,3141.691162
11-08-21,391.75705,45593.63672,1.000535,3164.245117
12-08-21,385.81897,44428.28906,1.000542,3043.414307
13-08-21,410.944885,47793.32031,1.00026,3322.21167
14-08-21,409.034485,47096.94531,1.000586,3265.443359
15-08-21,414.595032,47047.00391,1.000643,3310.50415
16-08-21,417.470856,46004.48438,1.000438,3156.509521
17-08-21,401.908905,44695.35938,1.000219,3014.845947
18-08-21,398.251465,44801.1875,1.000474,3020.089844
19-08-21,430.988861,46717.57813,0.999685,3182.702148
20-08-21,454.93631,49339.17578,1.000668,3286.935303
21-08-21,448.920258,48905.49219,1.00071,3226.083984
22-08-21,449.053497,49321.65234,1.000879,3242.115479
23-08-21,499.890594,49546.14844,1.000801,3319.257324
24-08-21,471.595459,47706.11719,1.000263,3172.456299
25-08-21,502.786255,48960.78906,1.000359,3224.915283
26-08-21,479.006104,46942.21875,1.00043,3100.325439
27-08-21,494.498688,49058.66797,1.000355,3270.60083
28-08-21,486.19693,48902.40234,1.000627,3244.40332
29-08-21,480.28302,48829.83203,1.001225,3227.002686
30-08-21,459.490753,47054.98438,1.000508,3224.374268
31-08-21,464.418732,47166.6875,1.000529,3433.732666
01-09-21,490.068726,48847.02734,1.000321,3834.828125
02-09-21,483.921051,49327.72266,1.000281,3790.98999
03-09-21,488.604706,50025.375,1.00022,3940.614746
04-09-21,498.07843,49944.625,1.000384,3887.828369
05-09-21,504.619873,51753.41016,1.000261,3952.133545
06-09-21,495.925018,52633.53516,0.999872,3928.379395
07-09-21,417.508789,46811.12891,1.000493,3426.394287
08-09-21,415.113159,46091.39063,1.00024,3497.315186
09-09-21,421.27002,46391.42188,1.000146,3427.340088
10-09-21,401.621796,44883.91016,1.00032,3211.505859
11-09-21,405.527374,45201.45703,1.000979,3270.278076
12-09-21,416.683228,46063.26953,0.999698,3410.134521
13-09-21,399.063446,44963.07422,1.000235,3285.511719
14-09-21,414.236237,47092.49219,1.000481,3429.169678
15-09-21,431.423035,48176.34766,1.00046,3615.282715
16-09-21,424.649231,47783.35938,1.000451,3571.294922
17-09-21,406.632813,47267.51953,0.999648,3398.538818
18-09-21,410.809296,48278.36328,0.999473,3432.018311
19-09-21,408.471649,47260.21875,1.000442,3329.447998
20-09-21,361.965912,42843.80078,0.999916,2958.993408
21-09-21,344.534607,40693.67578,1.000088,2764.431152
22-09-21,379.440338,43574.50781,1.00004,3077.86792
23-09-21,383.820404,44895.09766,1.000508,3155.523682
24-09-21,355.316284,42839.75,1.00082,2931.669189
25-09-21,349.880096,42716.59375,1.000989,2925.565674
26-09-21,344.181763,43208.53906,1.000725,3062.265381
27-09-21,336.191223,42235.73047,1.000513,2934.138916
28-09-21,333.032593,41034.54297,1.000298,2807.296631
29-09-21,367.989594,41564.36328,1.000282,2853.143311
30-09-21,387.057343,43790.89453,1.000155,3001.678955
01-10-21,421.643188,48116.94141,1.000178,3307.516113
02-10-21,428.098328,47711.48828,1.000284,3391.694336
03-10-21,430.50882,48199.95313,1.000201,3418.358643
04-10-21,425.748901,49112.90234,0.999838,3380.089111
05-10-21,442.706146,51514.8125,1.00044,3518.518555
06-10-21,435.401367,55361.44922,1.000317,3580.562012
07-10-21,438.761749,53805.98438,1.000375,3587.974854
08-10-21,419.102051,53967.84766,1.000116,3563.759277
09-10-21,421.549469,54968.22266,1.000046,3575.716797
10-10-21,405.069305,54771.57813,1.001018,3425.852783
11-10-21,413.456207,57484.78906,1.000696,3545.354004
12-10-21,443.867523,56041.05859,1.000096,3492.573242
13-10-21,470.749695,57401.09766,1.000097,3606.20166
14-10-21,472.0224,57321.52344,1.000034,3786.01416
15-10-21,473.702637,61593.94922,0.999152,3862.634766
16-10-21,465.642456,60892.17969,1.00004,3830.38208
17-10-21,470.625549,61553.61719,1.00028,3847.104492
18-10-21,485.111023,62026.07813,1.000019,3748.760254
19-10-21,488.148865,64261.99219,1.000117,3877.650879
20-10-21,501.020325,65992.83594,0.99994,4155.992188
21-10-21,471.256927,62210.17188,1.000022,4054.322754
22-10-21,478.643158,60692.26563,0.999879,3970.181885
23-10-21,485.906433,61393.61719,1.000823,4171.663574
24-10-21,476.633118,60930.83594,1.000223,4087.903076
25-10-21,484.645081,63039.82422,0.999375,4217.876953
26-10-21,478.025055,60363.79297,1.000228,4131.102051
27-10-21,449.007996,58482.38672,1.000791,3930.257324
28-10-21,492.015533,60622.13672,1.000484,4287.318848
29-10-21,529.622131,62227.96484,1.000049,4414.746582
30-10-21,527.921204,61888.83203,1.000518,4325.650391
31-10-21,524.364441,61318.95703,1.000376,4288.074219
01-11-21,551.25592,61004.40625,1.000291,4324.626953
02-11-21,554.447632,63226.40234,1.000815,4584.798828
03-11-21,568.578796,62970.04688,1.000678,4607.193848
04-11-21,559.737305,61452.23047,1.000857,4537.324219
05-11-21,608.648071,61125.67578,1.001553,4486.243164
06-11-21,636.113953,61527.48047,1.001454,4521.581055
07-11-21,650.454041,63326.98828,1.001517,4620.554688
08-11-21,654.315002,67566.82813,1.000443,4812.087402
09-11-21,635.190613,66971.82813,1.000202,4735.068848
10-11-21,615.278076,64995.23047,1.000097,4636.174316
11-11-21,629.892334,64949.96094,1.000644,4730.384277
12-11-21,626.642517,64155.94141,1.000114,4667.115234
13-11-21,650.104126,64469.52734,1.000848,4651.460449
14-11-21,650.918091,65466.83984,1.000367,4626.358887
15-11-21,633.048645,63557.87109,1.001502,4557.503906
16-11-21,589.822876,60161.24609,1.000675,4216.365234
17-11-21,578.092773,60368.01172,1.000063,4287.59375
18-11-21,532.23761,56942.13672,0.99997,4000.650879
19-11-21,581.530823,58119.57813,1.00082,4298.306641
20-11-21,603.840027,59697.19531,1.000362,4409.931152
21-11-21,585.29425,58730.47656,1.000873,4269.73291
22-11-21,559.127014,56289.28906,1.000451,4088.457764
23-11-21,591.439575,57569.07422,1.000125,4340.763672
24-11-21,581.395325,56280.42578,1.000697,4239.981445
25-11-21,603.730225,57274.67969,0.999601,4274.743164
26-11-21,585.147339,53569.76563,1.000367,4030.908936
27-11-21,600.336792,54815.07813,1.001099,4096.912109
28-11-21,611.366821,57248.45703,1.000125,4294.453613
29-11-21,624.310059,57806.56641,1.000526,4445.10498
30-11-21,622.669861,57005.42578,1.000286,4631.479004
01-12-21,627.971558,57229.82813,1.000255,4586.990234
02-12-21,619.470154,56477.81641,1.000174,4511.302246
03-12-21,594.635986,53598.24609,1.000617,4220.706055
04-12-21,569.077271,49200.70313,1.000007,4119.587402
05-12-21,557.783081,49368.84766,1.00063,4198.322754
06-12-21,589.256165,50582.625,1.001362,4358.737305
07-12-21,579.68988,50700.08594,1.000972,4315.061523
08-12-21,607.592773,50504.79688,0.999366,4439.35791
09-12-21,571.648987,47672.12109,1.000882,4119.815918
10-12-21,552.966858,47243.30469,1.00174,3908.496094
11-12-21,564.32251,49362.50781,1.000556,4084.452393
12-12-21,570.823975,50098.33594,1.001051,4134.453125
13-12-21,521.011597,46737.48047,1.000131,3784.226807
14-12-21,511.22937,46612.63281,1.000648,3745.44043
15-12-21,541.026978,48896.72266,1.000402,4018.388672
16-12-21,526.246521,47665.42578,1.00026,3962.469727
17-12-21,525.706299,46202.14453,1.000838,3879.486572
18-12-21,533.891357,46848.77734,1.000183,3960.860107
19-12-21,529.972046,46707.01563,0.999988,3922.592529
20-12-21,523.162476,46880.27734,0.998971,3933.844482
21-12-21,528.710999,48936.61328,1.000397,4020.26001
22-12-21,533.644958,48628.51172,1.000332,3982.099609
23-12-21,548.72583,50784.53906,1.000388,4108.015625
24-12-21,541.902039,50822.19531,1.001202,4047.98291
25-12-21,547.326233,50429.85938,0.999923,4093.281006
26-12-21,546.994995,50809.51563,1.000449,4067.328125
27-12-21,562.641479,50640.41797,0.999944,4037.547607
28-12-21,534.92804,47588.85547,1.001168,3800.893066
29-12-21,514.000793,46444.71094,1.000294,3628.531738
30-12-21,518.909729,47178.125,1.001036,3713.852051
31-12-21,511.708313,46306.44531,1.000189,3682.632813
01-01-22,527.352722,47686.8125,1.0005,3769.697021
02-01-22,531.396667,47345.21875,1.00046,3829.564941
03-01-22,512.135986,46458.11719,1.000165,3761.380371
04-01-22,507.506104,45897.57422,1.000208,3794.056641
05-01-22,475.056946,43569.00391,1.000122,3550.386963
06-01-22,473.275604,43160.92969,1.000195,3418.408203
07-01-22,447.788483,41557.90234,1.000252,3193.210449
08-01-22,430.246155,41733.94141,1.000097,3091.972656
09-01-22,438.80307,41911.60156,1.000257,3157.751465
10-01-22,424.933777,41821.26172,1.000181,3083.0979
11-01-22,463.518311,42735.85547,1.000362,3238.111572
12-01-22,487.007416,43949.10156,1.00029,3372.258301
13-01-22,475.029114,42591.57031,1.000405,3248.288574
14-01-22,489.867432,43099.69922,1.000283,3310.001465
15-01-22,494.988068,43177.39844,1.000642,3330.530762
16-01-22,498.427917,43113.87891,1.000417,3350.921875
17-01-22,475.709869,42250.55078,1.000368,3212.304932
18-01-22,472.005066,42375.63281,1.00042,3164.025146
19-01-22,462.822083,41744.32813,1.00049,3095.825928
20-01-22,440.005432,40680.41797,1.000257,3001.120117
